Genre,Number of Games,Total Players,Average Playtime
2158670,0,"0 .. 20,000",16009
2311060,0,"0 .. 20,000",0
3227710,0,"0 .. 20,000",0
3283650,0,"0 .. 20,000",0
3226570,0,"0 .. 20,000",0
3409500,0,"0 .. 20,000",0
1737110,0,"0 .. 20,000",0
2282890,0,"0 .. 20,000",0
1908530,0,"0 .. 20,000",0
3561770,0,"0 .. 20,000",0
3615160,0,"0 .. 20,000",991
2978440,0,"0 .. 20,000",0
1889890,0,"0 .. 20,000",215
3397800,0,"0 .. 20,000",6
2287150,0,"0 .. 20,000",73
2986370,0,"0 .. 20,000",208
3116640,0,"0 .. 20,000",415
1757510,0,"0 .. 20,000",0
940020,0,"0 .. 20,000",0
2160560,0,"0 .. 20,000",0
1257620,0,"0 .. 20,000",0
801950,0,"0 .. 20,000",0
2315000,0,"0 .. 20,000",0
677870,0,"0 .. 20,000",0
1769470,0,"0 .. 20,000",0
887440,0,"0 .. 20,000",0
1737450,0,"0 .. 20,000",0
450020,0,"0 .. 20,000",272
1742340,0,"0 .. 20,000",0
1301430,0,"0 .. 20,000",0
772710,0,"0 .. 20,000",0
1051850,0,"0 .. 20,000",0
1319400,0,"0 .. 20,000",0
984250,0,"0 .. 20,000",199
1807330,0,"0 .. 20,000",0
1636150,0,"0 .. 20,000",0
516590,0,"0 .. 20,000",21
329040,0,"0 .. 20,000",1120
992260,0,"0 .. 20,000",0
2769110,0,"0 .. 20,000",0
3212140,0,"0 .. 20,000",0
3243720,0,"0 .. 20,000",0
3634700,0,"0 .. 20,000",0
3018630,0,"0 .. 20,000",0
993770,0,"0 .. 20,000",0
2937290,0,"0 .. 20,000",0
2945410,0,"0 .. 20,000",0
3026770,0,"0 .. 20,000",0
3205630,0,"0 .. 20,000",0
2682860,0,"0 .. 20,000",0
2965680,0,"0 .. 20,000",0
2455610,0,"0 .. 20,000",116
3327670,0,"0 .. 20,000",0
2241380,0,"0 .. 20,000",0
3449590,0,"0 .. 20,000",0
1561470,0,"0 .. 20,000",0
1814540,0,"0 .. 20,000",0
2258550,0,"0 .. 20,000",0
2118940,0,"0 .. 20,000",0
2191230,0,"0 .. 20,000",0
959770,0,"0 .. 20,000",0
757590,0,"0 .. 20,000",0
620280,0,"0 .. 20,000",0
512420,0,"0 .. 20,000",97
992990,0,"0 .. 20,000",0
2686330,0,"0 .. 20,000",0
729030,0,"0 .. 20,000",55
1309780,0,"0 .. 20,000",0
1497000,0,"0 .. 20,000",0
767360,0,"0 .. 20,000",0
252090,0,"0 .. 20,000",0
1764820,0,"0 .. 20,000",0
565670,0,"0 .. 20,000",0
1050720,0,"0 .. 20,000",0
1555220,0,"0 .. 20,000",25
1458650,0,"0 .. 20,000",0
1540920,0,"0 .. 20,000",0
1828540,0,"0 .. 20,000",0
512170,0,"0 .. 20,000",0
2080070,0,"0 .. 20,000",0
422940,0,"0 .. 20,000",0
661660,0,"0 .. 20,000",0
415010,0,"0 .. 20,000",0
427830,0,"0 .. 20,000",0
621500,0,"0 .. 20,000",63
699390,0,"0 .. 20,000",0
613970,0,"0 .. 20,000",0
266190,0,"0 .. 20,000",0
1011260,0,"0 .. 20,000",0
651640,0,"0 .. 20,000",0
956360,0,"0 .. 20,000",0
528910,0,"0 .. 20,000",0
762130,0,"0 .. 20,000",0
479200,0,"0 .. 20,000",0
822770,0,"0 .. 20,000",10
756700,0,"0 .. 20,000",44
879660,0,"0 .. 20,000",0
582390,0,"0 .. 20,000",0
798670,0,"0 .. 20,000",0
349190,0,"0 .. 20,000",0
2555270,0,"0 .. 20,000",0
414810,0,"0 .. 20,000",5
3419930,0,"0 .. 20,000",0
2126940,0,"0 .. 20,000",0
2372400,0,"0 .. 20,000",0
409580,0,"0 .. 20,000",0
2131840,0,"0 .. 20,000",0
1102150,0,"0 .. 20,000",0
1119860,0,"0 .. 20,000",0
597020,0,"0 .. 20,000",0
341660,0,"0 .. 20,000",0
547250,0,"0 .. 20,000",0
1086060,0,"0 .. 20,000",0
869910,0,"0 .. 20,000",0
693790,0,"0 .. 20,000",0
542820,0,"0 .. 20,000",0
1884450,0,"0 .. 20,000",0
1066620,0,"0 .. 20,000",0
305720,0,"0 .. 20,000",0
1369980,0,"0 .. 20,000",0
1938830,0,"0 .. 20,000",0
1904320,0,"0 .. 20,000",0
3175300,0,"0 .. 20,000",0
1871900,0,"0 .. 20,000",0
2915290,0,"0 .. 20,000",0
3009750,0,"0 .. 20,000",0
2408220,0,"0 .. 20,000",0
2157050,0,"0 .. 20,000",0
393820,0,"0 .. 20,000",0
1515610,0,"0 .. 20,000",0
2918650,0,"0 .. 20,000",0
812960,0,"0 .. 20,000",0
869130,0,"0 .. 20,000",0
1758600,0,"0 .. 20,000",0
904950,0,"0 .. 20,000",0
1868760,0,"0 .. 20,000",0
2689220,0,"0 .. 20,000",0
1464150,0,"0 .. 20,000",0
719470,0,"0 .. 20,000",0
1633020,0,"0 .. 20,000",0
1124000,0,"0 .. 20,000",0
844250,0,"0 .. 20,000",0
1200710,0,"0 .. 20,000",0
787460,0,"0 .. 20,000",0
1493690,0,"0 .. 20,000",0
546870,0,"0 .. 20,000",0
966250,0,"0 .. 20,000",0
1701650,0,"0 .. 20,000",0
696630,0,"0 .. 20,000",0
321390,0,"0 .. 20,000",0
927150,0,"0 .. 20,000",0
885320,0,"0 .. 20,000",0
1810840,0,"0 .. 20,000",0
1048300,0,"0 .. 20,000",0
1207500,0,"0 .. 20,000",0
809580,0,"0 .. 20,000",0
2671880,0,"0 .. 20,000",0
659780,0,"0 .. 20,000",0
813170,0,"0 .. 20,000",1
889400,0,"0 .. 20,000",0
1154010,0,"0 .. 20,000",0
765790,0,"0 .. 20,000",0
2136480,0,"0 .. 20,000",0
2823630,0,"0 .. 20,000",0
2257140,0,"0 .. 20,000",0
1520120,0,"0 .. 20,000",0
2330040,0,"0 .. 20,000",0
2331110,0,"0 .. 20,000",0
1211390,0,"0 .. 20,000",0
595360,0,"0 .. 20,000",0
2731910,0,"0 .. 20,000",0
620670,0,"0 .. 20,000",0
1119790,0,"0 .. 20,000",0
2212850,0,"0 .. 20,000",0
1614920,0,"0 .. 20,000",0
3291580,0,"0 .. 20,000",0
3424540,0,"0 .. 20,000",0
2589410,0,"0 .. 20,000",0
2493960,0,"0 .. 20,000",0
1416000,0,"0 .. 20,000",0
976260,0,"0 .. 20,000",0
1517120,0,"0 .. 20,000",0
1253760,0,"0 .. 20,000",0
1697040,0,"0 .. 20,000",0
970660,0,"0 .. 20,000",0
3206320,0,"0 .. 20,000",0
2607480,0,"0 .. 20,000",0
1101340,0,"0 .. 20,000",0
3239800,0,"0 .. 20,000",0
3206010,0,"0 .. 20,000",0
2924600,0,"0 .. 20,000",0
1455680,0,"0 .. 20,000",0
2783920,0,"0 .. 20,000",0
1881480,0,"0 .. 20,000",0
3286810,0,"0 .. 20,000",0
2365960,0,"0 .. 20,000",0
999340,0,"0 .. 20,000",0
2549150,0,"0 .. 20,000",0
2816630,0,"0 .. 20,000",0
2760650,0,"0 .. 20,000",0
3120210,0,"0 .. 20,000",0
357920,0,"0 .. 20,000",0
394490,0,"0 .. 20,000",0
790700,0,"0 .. 20,000",0
896040,0,"0 .. 20,000",0
1174780,0,"0 .. 20,000",0
886120,0,"0 .. 20,000",0
1314170,0,"0 .. 20,000",0
1172730,0,"0 .. 20,000",0
1305960,0,"0 .. 20,000",0
1277140,0,"0 .. 20,000",0
916980,0,"0 .. 20,000",0
1060160,0,"0 .. 20,000",0
1994110,0,"0 .. 20,000",0
489400,0,"0 .. 20,000",0
1096510,0,"0 .. 20,000",0
1923650,0,"0 .. 20,000",0
365290,0,"0 .. 20,000",0
305660,0,"0 .. 20,000",0
2590920,0,"0 .. 20,000",0
486410,0,"0 .. 20,000",0
2204810,0,"0 .. 20,000",0
1600030,0,"0 .. 20,000",0
1366650,0,"0 .. 20,000",0
2944950,0,"0 .. 20,000",0
2672070,0,"0 .. 20,000",0
1124550,0,"0 .. 20,000",0
799210,0,"0 .. 20,000",0
939810,0,"0 .. 20,000",0
1619940,0,"0 .. 20,000",0
1831290,0,"0 .. 20,000",0
1855150,0,"0 .. 20,000",0
1926500,0,"0 .. 20,000",0
3225610,0,"0 .. 20,000",0
1955970,0,"0 .. 20,000",0
2625680,0,"0 .. 20,000",0
2761180,0,"0 .. 20,000",0
1468390,0,"0 .. 20,000",0
1337880,0,"0 .. 20,000",0
1636570,0,"0 .. 20,000",0
2891540,0,"0 .. 20,000",0
2353930,0,"0 .. 20,000",0
2847390,0,"0 .. 20,000",0
2401380,0,"0 .. 20,000",0
793850,0,"0 .. 20,000",0
2831200,0,"0 .. 20,000",0
2992740,0,"0 .. 20,000",0
2065750,0,"0 .. 20,000",0
3505800,0,"0 .. 20,000",0
1560480,0,"0 .. 20,000",0
1877780,0,"0 .. 20,000",0
1733050,0,"0 .. 20,000",0
2542080,0,"0 .. 20,000",0
2493670,0,"0 .. 20,000",0
1724310,0,"0 .. 20,000",0
3491070,0,"0 .. 20,000",0
2660560,0,"0 .. 20,000",0
2371460,0,"0 .. 20,000",0
858770,0,"0 .. 20,000",0
2979330,0,"0 .. 20,000",0
1982950,0,"0 .. 20,000",0
2578460,0,"0 .. 20,000",0
2691280,0,"0 .. 20,000",0
1469430,0,"0 .. 20,000",0
3206660,0,"0 .. 20,000",0
1492050,0,"0 .. 20,000",0
2823400,0,"0 .. 20,000",0
3058550,0,"0 .. 20,000",0
3290450,0,"0 .. 20,000",0
2805580,0,"0 .. 20,000",0
2746150,0,"0 .. 20,000",0
1933160,0,"0 .. 20,000",0
3016480,0,"0 .. 20,000",0
2456640,0,"0 .. 20,000",0
3332170,0,"0 .. 20,000",0
3146050,0,"0 .. 20,000",0
2025800,0,"0 .. 20,000",0
2710460,0,"0 .. 20,000",0
2666000,0,"0 .. 20,000",0
964090,0,"0 .. 20,000",0
3489710,0,"0 .. 20,000",0
3569050,0,"0 .. 20,000",0
3287730,0,"0 .. 20,000",0
2612360,0,"0 .. 20,000",0
1039080,0,"0 .. 20,000",0
791260,0,"0 .. 20,000",0
609360,0,"0 .. 20,000",0
1975810,0,"0 .. 20,000",0
2829020,0,"0 .. 20,000",0
2800790,0,"0 .. 20,000",0
2577010,0,"0 .. 20,000",0
3258980,0,"0 .. 20,000",0
1939740,0,"0 .. 20,000",0
3361330,0,"0 .. 20,000",0
2728090,0,"0 .. 20,000",0
2062160,0,"0 .. 20,000",0
2331080,0,"0 .. 20,000",0
2800620,0,"0 .. 20,000",0
3297340,0,"0 .. 20,000",0
716950,0,"0 .. 20,000",0
689520,0,"0 .. 20,000",0
811240,0,"0 .. 20,000",52
467480,0,"0 .. 20,000",0
1007230,0,"0 .. 20,000",0
972760,0,"0 .. 20,000",0
443890,0,"0 .. 20,000",88
544220,0,"0 .. 20,000",0
307150,0,"0 .. 20,000",0
708120,0,"0 .. 20,000",0
554570,0,"0 .. 20,000",18
351170,0,"0 .. 20,000",848
879610,0,"0 .. 20,000",0
432720,0,"0 .. 20,000",181
643830,0,"0 .. 20,000",0
680440,0,"0 .. 20,000",1
439740,0,"0 .. 20,000",0
686940,0,"0 .. 20,000",0
346800,0,"0 .. 20,000",159
804460,0,"0 .. 20,000",0
486660,0,"0 .. 20,000",0
522300,0,"0 .. 20,000",0
995490,0,"0 .. 20,000",0
1208870,0,"0 .. 20,000",0
1014100,0,"0 .. 20,000",0
703030,0,"0 .. 20,000",0
834140,0,"0 .. 20,000",0
709850,0,"0 .. 20,000",0
768550,0,"0 .. 20,000",0
1131270,0,"0 .. 20,000",0
375550,0,"0 .. 20,000",0
571500,0,"0 .. 20,000",0
1073050,0,"0 .. 20,000",0
611230,0,"0 .. 20,000",0
1177610,0,"0 .. 20,000",0
926400,0,"0 .. 20,000",0
863210,0,"0 .. 20,000",0
1356190,0,"0 .. 20,000",0
284910,0,"0 .. 20,000",0
1171560,0,"0 .. 20,000",0
738830,0,"0 .. 20,000",0
1986970,0,"0 .. 20,000",0
1645150,0,"0 .. 20,000",0
1281390,0,"0 .. 20,000",0
680950,0,"0 .. 20,000",0
557330,0,"0 .. 20,000",0
513460,0,"0 .. 20,000",0
2375600,0,"0 .. 20,000",0
1098390,0,"0 .. 20,000",0
1483970,0,"0 .. 20,000",0
406410,0,"0 .. 20,000",27
809200,0,"0 .. 20,000",0
507440,0,"0 .. 20,000",0
1829800,0,"0 .. 20,000",0
1181020,0,"0 .. 20,000",0
760530,0,"0 .. 20,000",0
2456110,0,"0 .. 20,000",0
2230060,0,"0 .. 20,000",0
470280,0,"0 .. 20,000",0
899570,0,"0 .. 20,000",0
1114610,0,"0 .. 20,000",0
932690,0,"0 .. 20,000",0
413490,0,"0 .. 20,000",0
397020,0,"0 .. 20,000",0
1250720,0,"0 .. 20,000",0
2825780,0,"0 .. 20,000",0
1345520,0,"0 .. 20,000",0
897530,0,"0 .. 20,000",0
2350990,0,"0 .. 20,000",0
1492260,0,"0 .. 20,000",0
2713920,0,"0 .. 20,000",0
1168530,0,"0 .. 20,000",0
977410,0,"0 .. 20,000",0
1050580,0,"0 .. 20,000",0
950830,0,"0 .. 20,000",0
2943550,0,"0 .. 20,000",0
488150,0,"0 .. 20,000",0
2847020,0,"0 .. 20,000",0
1939600,0,"0 .. 20,000",0
1271420,0,"0 .. 20,000",0
464690,0,"0 .. 20,000",0
1572230,0,"0 .. 20,000",0
786400,0,"0 .. 20,000",0
485240,0,"0 .. 20,000",0
2094430,0,"0 .. 20,000",0
1723170,0,"0 .. 20,000",0
1903330,0,"0 .. 20,000",0
355490,0,"0 .. 20,000",3
726610,0,"0 .. 20,000",0
1878660,0,"0 .. 20,000",0
1339080,0,"0 .. 20,000",0
982760,0,"0 .. 20,000",0
640600,0,"0 .. 20,000",0
361330,0,"0 .. 20,000",15
2231580,0,"0 .. 20,000",0
2315460,0,"0 .. 20,000",0
2305400,0,"0 .. 20,000",0
1929820,0,"0 .. 20,000",0
2202150,0,"0 .. 20,000",0
965000,0,"0 .. 20,000",0
899100,0,"0 .. 20,000",0
1709150,0,"0 .. 20,000",0
2373900,0,"0 .. 20,000",0
1971330,0,"0 .. 20,000",0
422210,0,"0 .. 20,000",0
2737940,0,"0 .. 20,000",0
2724020,0,"0 .. 20,000",0
1505690,0,"0 .. 20,000",0
1961960,0,"0 .. 20,000",0
547920,0,"0 .. 20,000",0
2155740,0,"0 .. 20,000",0
1112200,0,"0 .. 20,000",0
1250210,0,"0 .. 20,000",0
1018110,0,"0 .. 20,000",0
532080,0,"0 .. 20,000",0
717240,0,"0 .. 20,000",0
1184550,0,"0 .. 20,000",0
512400,0,"0 .. 20,000",0
697600,0,"0 .. 20,000",0
1641520,0,"0 .. 20,000",0
1652510,0,"0 .. 20,000",0
1054030,0,"0 .. 20,000",0
1383830,0,"0 .. 20,000",0
728630,0,"0 .. 20,000",0
2282720,0,"0 .. 20,000",0
523440,0,"0 .. 20,000",0
749200,0,"0 .. 20,000",0
402970,0,"0 .. 20,000",0
594120,0,"0 .. 20,000",0
598720,0,"0 .. 20,000",0
1066440,0,"0 .. 20,000",0
874630,0,"0 .. 20,000",0
2389030,0,"0 .. 20,000",0
731700,0,"0 .. 20,000",0
796340,0,"0 .. 20,000",0
1075910,0,"0 .. 20,000",0
944030,0,"0 .. 20,000",0
2223640,0,"0 .. 20,000",0
2214050,0,"0 .. 20,000",0
1007870,0,"0 .. 20,000",0
1311650,0,"0 .. 20,000",0
1002500,0,"0 .. 20,000",0
1423360,0,"0 .. 20,000",0
717280,0,"0 .. 20,000",0
1190320,0,"0 .. 20,000",0
1033150,0,"0 .. 20,000",0
1126280,0,"0 .. 20,000",0
508350,0,"0 .. 20,000",0
1543630,0,"0 .. 20,000",0
429480,0,"0 .. 20,000",0
1360260,0,"0 .. 20,000",0
782210,0,"0 .. 20,000",0
1657210,0,"0 .. 20,000",0
1691990,0,"0 .. 20,000",0
391530,0,"0 .. 20,000",1210
494370,0,"0 .. 20,000",0
1037110,0,"0 .. 20,000",0
989050,0,"0 .. 20,000",0
613580,0,"0 .. 20,000",4
339530,0,"0 .. 20,000",0
1850420,0,"0 .. 20,000",0
463540,0,"0 .. 20,000",0
1102060,0,"0 .. 20,000",0
843840,0,"0 .. 20,000",0
914240,0,"0 .. 20,000",0
555730,0,"0 .. 20,000",0
529280,0,"0 .. 20,000",0
786470,0,"0 .. 20,000",0
604110,0,"0 .. 20,000",0
357730,0,"0 .. 20,000",0
610090,0,"0 .. 20,000",0
425870,0,"0 .. 20,000",0
346150,0,"0 .. 20,000",10
1576300,0,"0 .. 20,000",0
968480,0,"0 .. 20,000",0
953920,0,"0 .. 20,000",0
604630,0,"0 .. 20,000",0
683910,0,"0 .. 20,000",0
625800,0,"0 .. 20,000",0
1730090,0,"0 .. 20,000",0
840920,0,"0 .. 20,000",0
684970,0,"0 .. 20,000",0
296810,0,"0 .. 20,000",0
1665270,0,"0 .. 20,000",0
1544110,0,"0 .. 20,000",0
979880,0,"0 .. 20,000",0
772220,0,"0 .. 20,000",0
737390,0,"0 .. 20,000",0
511610,0,"0 .. 20,000",0
391190,0,"0 .. 20,000",0
1223880,0,"0 .. 20,000",0
1194220,0,"0 .. 20,000",0
1127580,0,"0 .. 20,000",0
1126430,0,"0 .. 20,000",0
1080310,0,"0 .. 20,000",0
1065930,0,"0 .. 20,000",0
1063060,0,"0 .. 20,000",0
1052470,0,"0 .. 20,000",0
989140,0,"0 .. 20,000",0
862590,0,"0 .. 20,000",0
805770,0,"0 .. 20,000",0
723020,0,"0 .. 20,000",0
734870,0,"0 .. 20,000",0
672010,0,"0 .. 20,000",0
506570,0,"0 .. 20,000",0
1970670,0,"0 .. 20,000",0
1901740,0,"0 .. 20,000",0
1459840,0,"0 .. 20,000",0
1284360,0,"0 .. 20,000",0
1286930,0,"0 .. 20,000",0
1133800,0,"0 .. 20,000",0
1178700,0,"0 .. 20,000",0
413650,0,"0 .. 20,000",0
888250,0,"0 .. 20,000",0
836400,0,"0 .. 20,000",0
838150,0,"0 .. 20,000",0
827770,0,"0 .. 20,000",0
760900,0,"0 .. 20,000",0
673720,0,"0 .. 20,000",0
575100,0,"0 .. 20,000",0
516460,0,"0 .. 20,000",0
361250,0,"0 .. 20,000",0
1873210,0,"0 .. 20,000",0
1808310,0,"0 .. 20,000",0
1713030,0,"0 .. 20,000",0
1517220,0,"0 .. 20,000",0
1193730,0,"0 .. 20,000",0
1226820,0,"0 .. 20,000",0
1227830,0,"0 .. 20,000",0
1181820,0,"0 .. 20,000",0
1144060,0,"0 .. 20,000",0
1103060,0,"0 .. 20,000",0
787410,0,"0 .. 20,000",0
1027690,0,"0 .. 20,000",0
1008990,0,"0 .. 20,000",0
873140,0,"0 .. 20,000",0
1022170,0,"0 .. 20,000",0
1010740,0,"0 .. 20,000",0
1009770,0,"0 .. 20,000",0
963590,0,"0 .. 20,000",0
778710,0,"0 .. 20,000",0
564140,0,"0 .. 20,000",0
341010,0,"0 .. 20,000",0
544290,0,"0 .. 20,000",0
534740,0,"0 .. 20,000",0
630040,0,"0 .. 20,000",0
387820,0,"0 .. 20,000",0
1993160,0,"0 .. 20,000",0
1951700,0,"0 .. 20,000",0
1977750,0,"0 .. 20,000",0
1547830,0,"0 .. 20,000",0
1545810,0,"0 .. 20,000",0
556840,0,"0 .. 20,000",0
690410,0,"0 .. 20,000",0
1246170,0,"0 .. 20,000",0
1124010,0,"0 .. 20,000",0
1264240,0,"0 .. 20,000",0
810080,0,"0 .. 20,000",0
812890,0,"0 .. 20,000",0
666040,0,"0 .. 20,000",0
1224130,0,"0 .. 20,000",0
392690,0,"0 .. 20,000",0
1116200,0,"0 .. 20,000",0
1151160,0,"0 .. 20,000",0
378390,0,"0 .. 20,000",0
1002750,0,"0 .. 20,000",0
800660,0,"0 .. 20,000",0
1841710,0,"0 .. 20,000",0
2062420,0,"0 .. 20,000",0
882840,0,"0 .. 20,000",0
534750,0,"0 .. 20,000",6
1859680,0,"0 .. 20,000",0
1160190,0,"0 .. 20,000",0
751920,0,"0 .. 20,000",0
840810,0,"0 .. 20,000",0
2365300,0,"0 .. 20,000",0
1229960,0,"0 .. 20,000",0
667050,0,"0 .. 20,000",0
770270,0,"0 .. 20,000",0
1740250,0,"0 .. 20,000",0
871860,0,"0 .. 20,000",0
1956820,0,"0 .. 20,000",0
2308040,0,"0 .. 20,000",0
951310,0,"0 .. 20,000",0
1029530,0,"0 .. 20,000",0
2719650,0,"0 .. 20,000",0
344180,0,"0 .. 20,000",0
340680,0,"0 .. 20,000",0
2390170,0,"0 .. 20,000",0
2454540,0,"0 .. 20,000",0
432420,0,"0 .. 20,000",0
924710,0,"0 .. 20,000",0
1857690,0,"0 .. 20,000",0
2142820,0,"0 .. 20,000",0
339560,0,"0 .. 20,000",0
2472510,0,"0 .. 20,000",0
2011030,0,"0 .. 20,000",0
1202560,0,"0 .. 20,000",0
517990,0,"0 .. 20,000",13
745270,0,"0 .. 20,000",0
1397810,0,"0 .. 20,000",0
314300,0,"0 .. 20,000",16
1890610,0,"0 .. 20,000",0
1696620,0,"0 .. 20,000",0
845440,0,"0 .. 20,000",0
923340,0,"0 .. 20,000",0
681380,0,"0 .. 20,000",0
1995220,0,"0 .. 20,000",0
3025150,0,"0 .. 20,000",0
1154990,0,"0 .. 20,000",0
1133540,0,"0 .. 20,000",0
1902230,0,"0 .. 20,000",0
666560,0,"0 .. 20,000",0
1928190,0,"0 .. 20,000",0
1794860,0,"0 .. 20,000",0
1259050,0,"0 .. 20,000",0
2842110,0,"0 .. 20,000",0
679390,0,"0 .. 20,000",27
865870,0,"0 .. 20,000",0
1136010,0,"0 .. 20,000",0
2982010,0,"0 .. 20,000",0
2510160,0,"0 .. 20,000",0
440280,0,"0 .. 20,000",0
865990,0,"0 .. 20,000",0
1456250,0,"0 .. 20,000",0
451060,0,"0 .. 20,000",0
1012650,0,"0 .. 20,000",0
1025870,0,"0 .. 20,000",0
1446510,0,"0 .. 20,000",0
2650240,0,"0 .. 20,000",0
965760,0,"0 .. 20,000",0
1260340,0,"0 .. 20,000",0
1159340,0,"0 .. 20,000",0
1217560,0,"0 .. 20,000",0
2794760,0,"0 .. 20,000",0
1095140,0,"0 .. 20,000",0
754020,0,"0 .. 20,000",0
1972360,0,"0 .. 20,000",0
599040,0,"0 .. 20,000",0
1067700,0,"0 .. 20,000",0
897910,0,"0 .. 20,000",0
1724670,0,"0 .. 20,000",0
931440,0,"0 .. 20,000",0
870740,0,"0 .. 20,000",0
2821760,0,"0 .. 20,000",0
1447210,0,"0 .. 20,000",0
3041160,0,"0 .. 20,000",0
2927570,0,"0 .. 20,000",0
1103980,0,"0 .. 20,000",0
897890,0,"0 .. 20,000",0
2692200,0,"0 .. 20,000",0
1266070,0,"0 .. 20,000",0
2177590,0,"0 .. 20,000",0
1776940,0,"0 .. 20,000",0
2163270,0,"0 .. 20,000",0
2766840,0,"0 .. 20,000",0
1426970,0,"0 .. 20,000",0
1000480,0,"0 .. 20,000",0
2564440,0,"0 .. 20,000",0
2484970,0,"0 .. 20,000",0
1250810,0,"0 .. 20,000",0
1983550,0,"0 .. 20,000",0
2480710,0,"0 .. 20,000",0
2514950,0,"0 .. 20,000",0
2713650,0,"0 .. 20,000",0
1961230,0,"0 .. 20,000",0
2106390,0,"0 .. 20,000",0
2109750,0,"0 .. 20,000",0
2882640,0,"0 .. 20,000",0
2564820,0,"0 .. 20,000",0
1715390,0,"0 .. 20,000",0
696880,0,"0 .. 20,000",0
2560390,0,"0 .. 20,000",0
2671550,0,"0 .. 20,000",0
1665650,0,"0 .. 20,000",0
2086120,0,"0 .. 20,000",0
305700,0,"0 .. 20,000",0
1379670,0,"0 .. 20,000",0
2798810,0,"0 .. 20,000",0
493480,0,"0 .. 20,000",36
2095480,0,"0 .. 20,000",0
774551,0,"0 .. 20,000",0
2341610,0,"0 .. 20,000",0
2972900,0,"0 .. 20,000",0
622290,0,"0 .. 20,000",0
1345610,0,"0 .. 20,000",0
1281310,0,"0 .. 20,000",0
3127870,0,"0 .. 20,000",0
2528520,0,"0 .. 20,000",0
2669520,0,"0 .. 20,000",0
793760,0,"0 .. 20,000",0
1703740,0,"0 .. 20,000",0
2122000,0,"0 .. 20,000",0
1411970,0,"0 .. 20,000",0
2881270,0,"0 .. 20,000",0
2944940,0,"0 .. 20,000",0
696250,0,"0 .. 20,000",0
2567490,0,"0 .. 20,000",0
377320,0,"0 .. 20,000",0
802330,0,"0 .. 20,000",0
511790,0,"0 .. 20,000",0
867610,0,"0 .. 20,000",0
923790,0,"0 .. 20,000",0
1833100,0,"0 .. 20,000",0
2728250,0,"0 .. 20,000",0
1788520,0,"0 .. 20,000",0
2105450,0,"0 .. 20,000",0
2431730,0,"0 .. 20,000",0
2541990,0,"0 .. 20,000",0
1199830,0,"0 .. 20,000",131
1774380,0,"0 .. 20,000",8
860500,0,"0 .. 20,000",0
2614000,0,"0 .. 20,000",0
1392560,0,"0 .. 20,000",0
1639730,0,"0 .. 20,000",151
1351470,0,"0 .. 20,000",309
674480,0,"0 .. 20,000",0
2398260,0,"0 .. 20,000",0
2541740,0,"0 .. 20,000",0
378530,0,"0 .. 20,000",1581
936980,0,"0 .. 20,000",0
1503590,0,"0 .. 20,000",549
1966170,0,"0 .. 20,000",0
1056230,0,"0 .. 20,000",20
576950,0,"0 .. 20,000",0
975390,0,"0 .. 20,000",11
1762400,0,"0 .. 20,000",0
1969920,0,"0 .. 20,000",0
1076600,0,"0 .. 20,000",0
1033140,0,"0 .. 20,000",0
2922710,0,"0 .. 20,000",0
1999470,0,"0 .. 20,000",0
2613950,0,"0 .. 20,000",361
2757600,0,"0 .. 20,000",0
599590,0,"0 .. 20,000",224
1110580,0,"0 .. 20,000",0
1525490,0,"0 .. 20,000",0
1687980,0,"0 .. 20,000",0
417200,0,"0 .. 20,000",2
2873620,0,"0 .. 20,000",0
929140,0,"0 .. 20,000",0
1204700,0,"0 .. 20,000",0
328710,0,"0 .. 20,000",0
832720,0,"0 .. 20,000",6
2071600,0,"0 .. 20,000",0
1839760,0,"0 .. 20,000",71
696600,0,"0 .. 20,000",0
1915780,0,"0 .. 20,000",0
2983940,0,"0 .. 20,000",0
1394460,0,"0 .. 20,000",0
734980,0,"0 .. 20,000",0
1280420,0,"0 .. 20,000",0
2082560,0,"0 .. 20,000",0
2179360,0,"0 .. 20,000",0
2459860,0,"0 .. 20,000",0
2969060,0,"0 .. 20,000",0
1280060,0,"0 .. 20,000",15
765030,0,"0 .. 20,000",0
2057430,0,"0 .. 20,000",0
2606920,0,"0 .. 20,000",0
1626350,0,"0 .. 20,000",0
3172700,0,"0 .. 20,000",0
3085890,0,"0 .. 20,000",83
1590850,0,"0 .. 20,000",542
1385780,0,"0 .. 20,000",8
1488560,0,"0 .. 20,000",350
2782020,0,"0 .. 20,000",0
3502150,0,"0 .. 20,000",0
3477820,0,"0 .. 20,000",0
1930350,0,"0 .. 20,000",0
3685980,0,"0 .. 20,000",0
2992470,0,"0 .. 20,000",0
3342400,0,"0 .. 20,000",0
3396090,0,"0 .. 20,000",0
3396310,0,"0 .. 20,000",0
2430500,0,"0 .. 20,000",0
2875810,0,"0 .. 20,000",0
3628630,0,"0 .. 20,000",0
3149850,0,"0 .. 20,000",0
2235550,0,"0 .. 20,000",0
3234700,0,"0 .. 20,000",0
1780070,0,"0 .. 20,000",265
2668000,0,"0 .. 20,000",0
3254940,0,"0 .. 20,000",60
2860990,0,"0 .. 20,000",346
3039500,0,"0 .. 20,000",342
1530450,0,"0 .. 20,000",247
2714920,0,"0 .. 20,000",0
1159160,0,"0 .. 20,000",0
1545260,0,"0 .. 20,000",0
2007080,0,"0 .. 20,000",0
1945880,0,"0 .. 20,000",0
2270460,0,"0 .. 20,000",0
